DocID,TableNum,Columns,class
68677,7,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
68677,8,"['Interval (from/to) (m) ' 'Hole Size (inches) ' 'Bit Type ' 'Fluid '
 'Fluid Additives ']",
68677,9,"['Casing Type ' 'Interval (from/to) (m) ' 'OD (inches) ' 'API Grade '
 'Thread ' 'Weight (ppf) ']",
68677,10,['Hole ID ' 'Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],1
68677,11,['Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' '(m) ' 'Unnamed: 7'],
68677,12,"['Interval (from/to) (m) ' 'Cement Type ' 'Dry Cement Weight (kg) '
 'Grout Volume (Barrels) ' 'Grout Weight (ppg) '
 'Chase Water Volume (Barrels) ' 'Comments ']",
68677,13,"['Interval (from/to) (m) ' 'Cement Type ' 'Dry Cement Weight (kg) '
 'Grout Volume (L) ' 'Grout Weight (ppg) ' 'Comments ']",
68861,1,['Unnamed: 0' 'Unnamed: 1' 'Page '],
68861,2,['EPM ' 'EPM Name ' 'Holder ' 'Sub-Blocks ' 'Grant Date ' 'Expiry '],
68861,3,"['bhpbilliton Minerals Exploration ' 'Date: 14/10/2011 ' 'EPM15176 '
 'Unnamed: 3' 'Location ' '& Relinquished ' 'Sub-blocks ']",
68876,1,['SUMMARY ' '3 '],
68876,2,['Block Identification Map ' 'Block ' 'Sub-Blocks relinquished '],
68876,3,['Claim number ' 'Name ' 'Federal Court number '],
68876,4,['Description ' 'Category Description ' 'Reference Code ' 'Remarks '],
68876,5,['Borehole ' 'Total Depth ' 'Depth ' 'Stratigraphy ' 'Coal Intersections '],1
68876,6,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9'
 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 13' '3123 H '
 '3123 J ' '3123 K ' '3124 F ' '3124 G ' '3124 H ' '3124 J ']",
69189,1,['Permit ' 'ATP692P ' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'],
69419,1,"['Unnamed: 0' 'WELL ABANDONMENT REPORT FOR ' 'JNIGHTINGALE ' 'TSTEPHAN '
 'CBRADFORD ']",
69419,2,['TABLE OF CONTENTS 2 '],
69419,3,['Well Name ' 'and Number ' 'Stratheden-1 '],
69419,4,['Unnamed: 0' '06f '],
69419,5,['epuld 8 1S1907039 ' '89 719 896.9 ' 'ONIHLHON '],
69419,6,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,7,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,8,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,9,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,10,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,11,"['Interval (from/to) (m) ' 'Hole Size (inches) ' 'Bit Type ' 'Fluid '
 'Fluid Additives ']",
69419,12,"['Casing Phase ' 'Interval (from/to) (m) ' 'OD (inches) ' 'API Grade '
 'Thread ' 'Weight (ppf) ']",
69419,13,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,14,['Formation ' 'From (m) ' 'To (m) ' 'Thickness (m) '],
69419,15,"['Casing Phase ' 'Interval (from/to) (m) ' 'Cement Type '
 'Slurry Volume (Barrels) ' 'Slurry Weight (ppg) '
 'Displacement Volume (Barrels) ' 'Comments ']",
69419,16,"['Interval (from/to) (m) ' 'Cement Type ' 'Slurry Volume (Barrels) '
 'Slurry Weight (ppg) ' 'Comments ']",
69419,17,"['CABLE DEPTH ' 'TRUE DEPTH ' 'NORTH DEV. ' 'EAST DEV. ' 'DISTANCE '
 'AZIMUTH ' 'SANG ' 'SANGB ']",
69630,1,['Unnamed: 0'],
69630,2,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Sub-blocks '],
69630,3,['Scale ' 'Sheet name ' 'Sheet number '],
69630,4,['Unnamed: 2' 'Unnamed: 3' 'STRATIGRAPHY ' 'STRATIGRAPHY .1'],
69630,5,['Well ' 'Block ' 'Year ' 'Target ' 'Key Result/s '],1
69630,6,['Block ' 'Seismic lines '],
69630,7,['Report date ' 'Report title '],
69630,8,"['Baker, J. '
 'Petrology, diagenesis and reservoir quality of the Tinowon ']",
70158,1,['Location Name: ' 'Merapah East '],
70158,2,['Licence ' 'Unnamed: 1'],
70158,3,['FILE NAME ' 'FORMAT ' 'DESCRIPTION '],
70158,4,['INTRODUCTION 5 '],
70158,5,['BIM ' 'BLOCK RETAINED ' 'SUB-BLOCK RETAINED '],
70562,1,['1.0 SUMMARY '],
70562,2,['TABLE 1: LAND SPECIFIED IN EPC 1706 '],
70562,3,['Block Identification Map ' 'Block ' 'Sub-Blocks '],
70562,4,['Block Identification Map ' 'Block ' 'Sub-Blocks '],
70562,5,['Age ' 'Unnamed: 1' 'Stratigraphic Unit '],
70562,6,['Unnamed: 0' 'Unnamed: 3' 'Unnamed: 4'],
70562,7,"['Brooks P J, 1982, ATP 203C Relinquishment Report 2/10/1982. QDEX cr 11304. ']",
71225,1,['Unnamed: 0' 'Introduction ' '1 '],
71225,2,['EPM ' 'Name ' 'No. Sub - Blocks ' 'Grant Date ' 'Expiry Date '],
71225,3,"['Hole ID ' 'Easting (GDA94) ' 'Northing (GDA94) ' 'Azimuth Grid (d) '
 'Angle (d) ' 'Total Depth ' 'Depth to Basement ']",1
72087,1,['Page '],
72087,2,['EPM ' 'EPM Name ' 'Holder ' 'Sub-Blocks ' 'Grant Date ' 'Expiry '],
72200,1,"['ATP or PL ' 'Name or Number of Petroleum Well '
 'Reservoir and Formation/Geological Unit ' 'Testing Start Date '
 'Testing Finish Date ' 'Perforated Intervals in Metres (KB) '
 'Perforation Type ' 'Volumes produced during ' 'testing (after 30 days) ']",
72555,1,['Table of Contents '],
72555,2,['CONCESSION ' 'GRANT DATE ' 'TENEMENT AREA ' 'EXPENDITURE ' 'COMMITMENT '],
72764,1,['Figure 1 ' 'EPM 14424 Location Overview '],
72764,2,['SUMMARY '],
72764,3,['BIM ' 'Block ' 'Sub-blocks '],
72764,4,"['Unnamed: 1' 'ferruginous crossbedded sandstone, siltstone ']",
72764,5,['Date ' 'Holder ' 'Work Completed '],
72764,6,['Aug 1986 - Dec 1986 ' 'WMC ' 'SIROTEM survey over Spring Ck area '],
72867,1,"['Report Title: '
 'EPM 12998 Annual Report for the Period to 23rd May 2012 ']",
72867,2,['BIM ' 'Block ' 'Sub-block '],
73999,1,['Permit ' 'ATP 973 ' 'Unnamed: 2'],
74718,1,['BIM ' 'Block ' 'Sub-blocks '],
74718,2,['EPM ' 'Name ' 'Sub- Blocks ' 'Grant Date ' 'Expiry Date ' 'Holder '],
74718,3,['Soldiers Cap ' 'Group ' 'Unnamed: 2' 'Fullarton River ' 'Group .1'],
74718,4,['Survey ' 'Spacing ' 'No. of Lines ' 'No. of Stations '],
74718,5,"['HOLEID ' 'AMGEASTIN ' 'AMGNORTH ' 'PROJECTCODE ' 'DEPTH ' 'INCLINATION '
 'AZIMUTH ' 'STARTDATE ']",1
74760,1,['Table of Contents '],
75015,1,['HELD BY: ' 'MINGOOLA GOLD PTY LTD '],
75015,2,['Figure 1 Location Map - Texas Project Tenements '],
75015,3,['Location and Access '],
75015,4,"['Sampl e ' 'MGA East ' 'MGA North ' 'Au ppm ' 'Ag ppm ' 'As ppm '
 'Bi ppm ' 'Co ppm ' 'Cr ppm ' 'Cu ppm ' 'Hg ppm ' 'Mo ppm ' 'Ni ppm '
 'Pb ppm ' 'Sb ppm ' 'Te ppm ' 'TI ppm ' 'Zn ppm ']",
75082,1,['HELD BY: ' 'MINGOOLA GOLD PTY LTD '],
75082,2,['1.1 Location and Access '],
75082,3,"['Sampl e ' 'East ' 'North ' 'Au1 ppm ' 'Au2 u2ppm ppm ' 'Ag ppm '
 'As_ppm ' 'Bi 3ipp m ' 'Co_ppm ' 'Cr Cr_pp m ' 'Cu ppm ' 'Mo_pp Mo m '
 '_ppm ' 'Pb Pb_pp pp m ' 'Pd pp m ' 'Pt ppm ' 'Sb_pp m ' 'Teppm '
 'TI TIpp pp m ' 'Zn_pp Zn pp m ']",
75275,1,['LINE ' 'SP FROM ' 'SP TO ' 'KMS '],
75275,2,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Help '],
75738,1,['Unnamed: 0' 'page '],
75738,2,['BIM ' 'Block ' 'Sub-blocks '],
75738,3,['BH_ID ' 'East ' 'North ' 'RL_m ' 'TD_m ' 'Azimuth ' 'Dip '],
75738,4,['BE05-1 ' '435650 ' '7755096 ' '160 ' '47 ' 'O ' '-90 '],
75738,5,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'ME-MS41 ' 'ME-XRF05 '
 'Calculated ' 'Unnamed: 6']",
75738,6,['BE30 ' '44-45 ' '15235 ' '143 ' '0.0187 ' '159 '],
75738,7,"['BE04-2 ' 'uuz BE04-3 ' 'BE04-4 ' 'BE04-5 ' 'BE04-6 ' 'BE04-8 ' 'BE04-9 '
 'S BE04-1 CLDH350 ' 'BE04-12 ' 'Unnamed: 13' 'BE31 ' 'Unnamed: 15'
 '160 RL ']",
75738,8,"['X ' 'Unnamed: 1' 'Unnamed: 2' '15A X ' '8 ' '8 .1' 'Unnamed: 8' '3000 '
 '8 2 ' 'Unnamed: 12' '8 .2']",
75738,9,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 9' 'Unnamed: 10'
 'Unnamed: 14']",
75738,10,"['Unnamed: 0' 'Unnamed: 2' 'Unnamed: 3' 'Tertiary ' 'Unnamed: 6'
 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 14'
 'Unnamed: 15']",
76605,1,['Unnamed: 0' 'Page '],
76605,2,"['S,T,V,W,X andY ' '6 ']",
76605,3,['BIM ' 'BLOCK '],
76605,4,['Rec ' 'EP Number ' 'EP SUMMARY LINK ' 'EP 2 ' 'CR Number ' 'Title '],
76605,5,['Rec ' 'EP Number ' 'EP SUMMARY LINK ' 'EP 2 ' 'CR Number ' 'Title '],
76605,6,['EP Number ' 'EP SUMMARY LINK ' 'EP 2 ' 'CR Number ' 'Title '],
76605,7,"['Unnamed: 0' 'APPENDIX 2: ' 'SAMPLE LEDGER ' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9'
 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 14'
 'Unnamed: 15']",
76605,8,"['5 ' 'PROJECT ""Mt ' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5'
 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10'
 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 15'
 'Unnamed: 16' 'Unnamed: 17']",
76605,9,['Unnamed: 0' 'A ' 'B ' 'C ' 'D ' 'E '],
76605,10,"['Unnamed: 0' 'A ' 'R ' 'S ' 'T ' 'U ' 'V ' 'W ' 'X X ' 'Y ' 'Z ' 'AA '
 'AB ' 'AC ' 'AD ' 'AE ' 'AF ' 'AG ']",
76605,11,"['A ' 'AH ' 'Al ' 'AJ ' 'AK ' 'AL ' 'AM ' 'AN ' 'AO ' 'AP ' 'AQ ' 'AR '
 'AS ' 'AT ' 'AU ' 'AV ' 'AW ']",
76605,12,['Unnamed: 0' 'A ' 'AX ' 'AY ' 'AZ ' 'BA ' 'BB '],
76890,1,['COMMODITIES: ' 'All '],
76890,2,['1.0 Summary 3 '],
76890,3,['Australian Mining & Exploration Title Services '],
77000,1,['Figure 1. ' 'Location map. '],
77000,2,"['Company and EPM ' 'Year ' 'Exploration Activities ' 'Location '
 'Company Reports ']",
77000,3,"['Sample ' 'Sample Type ' 'Size ' 'Oxidation ' 'Lithology ' 'Alteration '
 'Veining ' 'Mineralisation ' 'Comments ']",
77000,4,"['Sample ' 'Date ' 'East ' 'North ' 'Au1 ppm ' 'Au2 ppm ' 'Ag ppm '
 'As ppm ' 'Bi ppm ' 'Co ppm ' 'Cr ppm ' 'Cu ppm ' 'Hg ppm ' 'Mo ppm '
 'Ni ppm ' 'Pb ppm ' 'Pd ppm ' 'Pt ppm ' 'Sb ppm ' 'Te ppm ' 'Zn ppm ']",
77000,5,"['Sample ID ' 'Date ' 'MGA East ' 'MGA North ' 'Au ppm 1 ' 'Au ppm 2 '
 'Ag ppm ' 'As ppm ' 'Bi ppm ' 'Co ppm ' 'Cr ppm ' 'Cu ppm ' 'Hg ppm '
 'Mo ppm ' 'Ni ppm ' 'Pb ppm ' 'Pd ppm ' 'Pt ppm ' 'Sb ppm ' 'Te ppm ']",
77000,6,"['SS08868 ' '18- May-12 ' '258167 ' '7231751 ' '0.001 ' '0.001 .1' '0.01 '
 '-1 ' '0.01 .1' '30 ' '86 ' '24 ' '-0.01 ' '-1 .1' '26 ' '2 ' '-0.001 '
 '0.0007 ' '-0.05 ' '0.01 .2' '23 ']",
77000,7,"['Sample ' 'Date ' 'MGA East ' 'MGA North ' 'Au ppm ' 'Au method '
 'Ag ppm ' 'As ppm ' 'Bi ppm ' 'Co ppm ' 'Cr ppm ' 'Cu ppm ' 'Mo ppm '
 'Ni ppm ' 'Pb ppm ' 'Sb ppm ' 'Te ppm ' 'W ppm ' 'Zn ppm ']",
77000,8,"['DS58300 ' '7-Aug- 12 ' '266051 ' '7233201 ' '0.001 ' 'Au-TL43 ' '0.03 '
 '-1 ' '0.04 ' '23 ' '39 ' '66 ' '-1 .1' '15 ' '3 ' '0.05 ' '0.01 '
 '-0.05 ' '41 ']",
77000,9,"['DS58375 ' '07-Aug- 12 ' '266549 ' '7233200 ' '-0.001 ' 'Au-TL43 '
 '0.07 ' '1 ' '0.02 ' '15 ' '45 ' '31 ' '-1 ' '19 ' '1 .1' '-0.05 '
 '0.01 ' '-0.05 .1' '19 .1']",
77000,10,"['DS60207 ' '7-Aug- 12 ' '266051 ' '7233300 ' '0.001 ' 'Au-TL43 ' '0.07 '
 '1 ' '0.05 ' '25 ' '53 ' '58 ' '-1 ' '26 ' '9 ' '0.46 ' '0.01 ' '-0.05 '
 '43 ']",
77000,11,"['DS60239 ' '8-Aug- 12 ' '266300 ' '7233400 ' '0.001 ' 'Au-TL43 ' '0.04 '
 '1 ' '0.03 ' '28 ' '65 ' '89 ' '-1 ' '22 ' '2 ' '-0.05 ' '0.02 '
 '-0.05 .1' '19 ']",
77000,12,"['DS60271 ' '9-Aug- 12 ' '266502 ' '7233700 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '1 ' '0.04 ' '9 ' '17 ' '28 ' '-1 ' '8 ' '5 ' '0.07 ' '0.02 .1' '-0.05 '
 '42 ']",
77000,13,"['DS60303 ' '08-Aug- 12 ' '266351 ' '7233500 ' '0.001 ' 'Au-TL43 ' '0.05 '
 '-1 ' '0.04 ' '34 ' '87 ' '102 ' '-1 .1' '29 ' '2 ' '0.1 ' '0.03 '
 '-0.05 ' '24 ']",
77000,14,"['DS60335 ' '08-Aug- 12 ' '266700 ' '7233400 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '1 ' '0.07 ' '18 ' '24 ' '25 ' '-1 ' '11 ' '4 ' '0.07 .1' '0.02 .1'
 '-0.05 ' '27 ']",
77000,15,"['DS60367 ' '10-Aug- 12 ' '267900 ' '7230400 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '-1 ' '0.03 ' '12 ' '13 ' '49 ' '-1 .1' '5 ' '1 ' '0.05 ' '0.01 '
 '-0.05 ' '32 ']",
77000,16,"['DS60399 ' '10-Aug- 12 ' '267800 ' '7229800 ' '0.001 ' 'Au-TL43 ' '0.05 '
 '1 ' '0.04 ' '24 ' '14 ' '68 ' '-1 ' '6 ' '2 ' '0.37 ' '0.02 ' '-0.05 '
 '27 ']",
77000,17,"['DS60431 ' '10-Aug- 12 ' '267300 ' '7230101 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '1 ' '0.06 ' '23 ' '20 ' '71 ' '-1 ' '11 ' '3 ' '0.05 ' '0.02 .1'
 '-0.05 ' '25 ']",
77000,18,"['DS60463 ' '11-Aug- 12 ' '266601 ' '7230200 ' '-0.001 ' 'Au-TL43 '
 '0.03 ' '1 ' '0.03 .1' '9 ' '13 ' '25 ' '-1 ' '4 ' '1 .1' '0.06 ' '0.01 '
 '0.05 ' '37 ']",
77000,19,"['DS60495 ' '12-Aug- 12 ' '265800 ' '7233001 ' '-0.001 ' 'Au-TL43 '
 '0.02 ' '1 ' '0.02 .1' '32 ' '302 ' '25 ' '-1 ' '66 ' '1 .1' '-0.05 '
 '0.02 .2' '-0.05 .1' '26 ']",
77000,20,"['DS60527 ' '11-Aug- 12 ' '267100 ' '7230800 ' '0.001 ' 'Au-TL43 ' '0.03 '
 '1 ' '0.05 ' '25 ' '55 ' '52 ' '-1 ' '21 ' '4 ' '0.1 ' '0.01 ' '-0.05 '
 '18 ']",
77000,21,"['DS60559 ' '11-Aug- 12 ' '267150 ' '7230000 ' '0.001 ' 'Au-TL43 ' '0.03 '
 '-1 ' '0.04 ' '21 ' '23 ' '127 ' '-1 .1' '11 ' '2 ' '0.12 ' '0.02 '
 '-0.05 ' '26 ']",
77000,22,"['DS60591 ' '12-Aug- 12 ' '265350 ' '7233100 ' '0.001 ' 'Au-TL43 ' '0.1 '
 '-1 ' '0.03 ' '20 ' '63 ' '31 ' '-1 .1' '16 ' '2 ' '0.22 ' '0.01 '
 '-0.05 ' '21 ']",
77000,23,"['DS60623 ' '12-Aug- 12 ' '258300 ' '7234400 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.01 .1' '6 ' '9 ' '5 ' '-1 .1' '3 ' '1 ' '-0.05 '
 '0.01 .2' '-0.05 .1' '50 ']",
77000,24,"['DS60655 ' '13-Aug- 12 ' '258400 ' '7233600 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.04 ' '7 ' '20 ' '7 .1' '-1 .1' '10 ' '2 ' '-0.05 '
 '0.01 .1' '-0.05 .1' '18 ']",
77000,25,"['DS60687 ' '13-Aug- 12 ' '258500 ' '7233001 ' '0.001 ' 'Au-TL43 ' '0.03 '
 '1 ' '0.05 ' '31 ' '66 ' '31 .1' '-1 ' '33 ' '2 ' '-0.05 ' '0.03 .1'
 '-0.05 .1' '37 ']",
77000,26,"['DS60719 ' '12-Aug- 12 ' '258801 ' '7234400 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.02 ' '5 ' '9 ' '5 .1' '-1 .1' '3 ' '2 ' '-0.05 '
 '0.01 .1' '-0.05 .1' '19 ']",
77000,27,"['DS60751 ' '13-Aug- 12 ' '258901 ' '7233400 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.04 ' '1 ' '8 ' '5 ' '-1 .1' '3 ' '3 .1' '0.06 '
 '0.01 .1' '0.05 ' '14 ']",
77000,28,"['DS60783 ' '14-Aug- 12 ' '259000 ' '7233600 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '1 ' '0.03 ' '2 ' '5 ' '6 ' '-1 ' '3 ' '2 .1' '0.39 ' '0.02 '
 '-0.05 ' '22 ']",
77000,29,"['DS60815 ' '14-Aug- 12 ' '259050 ' '7232800 ' '0.001 ' 'Au-TL43 ' '0.01 '
 '3 ' '0.03 ' '37 ' '35 ' '30 ' 'Unnamed: 12' '1 ' '5 ' '2 ' '0.25 '
 '0.03 .1' '-0.05 ' '35 .1']",
77000,30,"['DS61978 ' '11-Dec- 12 ' '257400 ' '7234200 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.02 ' '14 ' '54 ' '19 ' '0.01 .1' '-1 .1' '22 ' '3 '
 '-0.05 ' '0.01 .2' '-0.05 .1' '43 ']",
77000,31,"['DS62010 ' '14-Sep- 12 ' '263750 ' '7227100 ' '-0.001 ' 'Au-TL43 '
 '0.02 ' '1 ' '0.05 ' '16 ' '23 ' '23 .1' '0.02 .1' '-1 ' '12 ' '6 '
 '0.06 ' '0.02 .2' '-0.05 ' '43 ']",
77000,32,"['DS62042 ' '14-Sep- 12 ' '263450 ' '7227300 ' '0.001 ' 'Au-TL43 ' '0.01 '
 '1 ' '0.07 ' '14 ' '33 ' '17 ' '0.01 .1' '-1 ' '14 .1' '3 ' '0.11 '
 '0.02 ' '-0.05 ' '27 ']",
77000,33,"['DS62074 ' '15-Sep- 12 ' '263950 ' '7229300 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.04 ' '3 ' '7 ' '3 .1' '0.01 .1' '-1 .1' '3 .2' '2 '
 '-0.05 ' '0.01 .2' '-0.05 .1' '12 ']",
77000,34,"['DS62106 ' '15-Sep- 12 ' '263750 ' '7229500 ' '0.003 ' 'Au-TL43 ' '0.01 '
 '1 ' '0.07 ' '6 ' '9 ' '11 ' '0.02 ' '-1 ' '4 ' '3 ' '-0.05 ' '0.03 '
 '-0.05 .1' '22 ']",
77000,35,"['DS62138 ' '16-Sep- 12 ' '266201 ' '7230400 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '1 ' '0.04 ' '10 ' '12 ' '23 ' '0.01 ' '-1 ' '4 ' '1 .1' '-0.05 '
 '0.01 .1' '0.05 ' '24 ']",
77000,36,"['DS62170 ' '16-Sep- 12 ' '266199 ' '7230800 ' '0.001 ' 'Au-TL43 ' '0.03 '
 '-1 ' '0.04 ' '21 ' '19 ' '29 ' '0.01 ' '-1 .1' '7 ' '3 ' '-0.05 '
 '0.02 ' '-0.05 .1' '24 ']",
77000,37,"['DS62202 ' '17-Sep- 12 ' '268151 ' '7231800 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '1 ' '0.04 ' '2 ' '10 ' '4 ' '0.01 .1' '-1 ' '3 ' '2 .1' '0.15 '
 '0.01 .2' '0.06 ' '10 .1']",
77000,38,"['DS62234 ' '17-Sep- 12 ' '267650 ' '7232000 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '1 ' '0.05 ' '11 ' '13 ' '53 ' '0.01 ' '-1 ' '7 ' '2 ' '0.06 ' '0.02 .1'
 '-0.05 ' '28 ']",
77000,39,"['DS62266 ' '18-Sep- 12 ' '269700 ' '7232400 ' '0.001 ' 'Au-TL43 ' '0.12 '
 '4 ' '1.19 ' '7 ' '10 ' '14 ' '0.03 ' '1 ' '8 ' '14 .1' '0.98 ' '0.06 '
 '-0.05 ' '45 ']",
77000,40,"['DS62298 ' '18-Sep- 12 ' '269750 ' '7232000 ' '0.003 ' 'Au-TL43 ' '0.06 '
 '9 ' '0.2 ' '49 ' '45 ' '14 ' '0.02 ' '1 ' '11 ' '17 ' '0.55 ' '0.1 '
 '0.05 ' '22 ']",
77000,41,"['DS62330 ' '19-Sep- 12 ' '265248 ' '7232800 ' '-0.001 ' 'Au-TL43 '
 '0.07 ' '-1 ' '0.05 ' '14 ' '21 ' '24 ' '0.01 ' '-1 .1' '12 ' '4 '
 '0.08 ' '0.03 ' '-0.05 ' '32 ']",
77000,42,"['DS62362 ' '19-Sep- 12 ' '264950 ' '7232500 ' '-0.001 ' 'Au-TL43 '
 '0.03 ' '1 ' '0.04 ' '17 ' '31 ' '32 ' '0.02 ' '-1 ' '10 ' '2 ' '0.11 '
 '0.02 .1' '-0.05 ' '25 ']",
77000,43,"['DS62394 ' '20-Sep- 12 ' '265301 ' '7232700 ' '0.001 ' 'Au-TL43 ' '0.02 '
 '-1 ' '0.04 ' '8 ' '18 ' '12 ' '0.01 ' '-1 .1' '8 .1' '2 ' '0.08 '
 '0.02 .1' '-0.05 ' '17 ']",
77000,44,"['DS62710 ' '12-Dec- 12 ' '270350 ' '7232599 ' '0.002 ' 'Au-TL43 ' '0.05 '
 '1 ' '0.09 ' '5 ' '17 ' '5 .1' '0.01 ' '-1 ' '8 ' '3 ' '0.18 ' '0.02 '
 '-0.05 ' '23 ']",
77000,45,"['DS63035 ' '11-Dec- 12 ' '258101 ' '7234400 ' '-0.001 ' 'Au-TL43 '
 '0.01 ' '-1 ' '0.02 ' '8 ' '10 ' '8 .1' '0.02 .1' '-1 .1' '5 ' '1 '
 '-0.05 ' '0.01 .1' '-0.05 .1' '29 ']",
77000,46,"['DS63067 ' '12-Dec- 12 ' '258901 ' '7235001 ' '-0.001 ' 'Au-TL43 '
 '0.03 ' '-1 ' '0.03 .1' '6 ' '13 ' '9 ' '0.01 ' '-1 .1' '7 ' '3 '
 '-0.05 ' '0.01 .1' '-0.05 .1' '29 ']",
77347,1,['1.0 INTRODUCTION '],
77347,2,['Description ' 'Page '],
77347,3,"['BLOCK ' 'SUB-BLOCKS ' 'Relinquished March 2012 '
 'Relinquished March 2013 ']",
77347,4,['LEGEND '],
77347,5,['Sample No ' 'CNX Au (ppt) ' 'Fire Assay Au (ppb) '],
77347,6,"['Sample ' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'PM216 ' 'PM219 ' '1C588 ' '1C588 .1' 'IC588 '
 'IC588 .1' '1C588 .2' '1C588 .3' '1C588 .4' '1C588 .5' '1C588 .6']",
78806,1,['1. Introduction ' '3 '],
78806,2,['Mapsheet: PL 25.000 ' 'Unnamed: 1' 'Grid Size: ' 'GF Project: '],
78806,3,['Legend ' 'Unnamed: 1'],
78806,4,['Unnamed: 0' 'Unnamed: 1'],
78806,5,['Item No. ' 'Description ' 'Length (m) ' 'Depth (m KB) ' 'Notes '],
78806,6,"['PERFORATIONS ' 'Unnamed: 1' 'Unnamed: 2' 'Gun ' 'Unnamed: 4' 'Charges '
 'Unnamed: 6' 'Unnamed: 7']",
78806,7,"['Wellsite Supervisor ' 'A Stallman ' 'Unnamed: 2' 'Unnamed: 3'
 'Not to Scale ']",
78806,8,"['Surface Casing ' '9-5/8"" ' '36 ppf ' 'K-55 ' 'Shoe at 170.0 mKB ']",
78806,9,['Unnamed: 2' 'Palynology Zones ' 'West ' 'Stratigraphy East '],
78806,10,"['Lithostratigraphy ' 'Unnamed: 2' 'Unnamed: 4' 'Unnamed: 11'
 'Unnamed: 12' 'Major/ Significant Hydrocarbon Occurrences ' 'Unnamed: 14']",
78806,11,['PL 25.000 ' 'Unnamed: 1' 'GridSize ' 'GF Project '],
78806,12,['Legend '],
78806,13,"['Date ' 'Cumulative Production (Bscf) ' 'Pressure @ Datum (psia) '
 'Z Factor ' 'P/Z (psia) ' 'Comments ']",
78806,14,['3000 2500 ' 'Unnamed: 4' 'Unnamed: 8' 'Unnamed: 9'],
78806,15,['Mapsheet PL 25.000 ' 'Unnamed: 1' 'Grid Size: ' 'GF Project '],
78806,16,['Legend ' 'Unnamed: 1'],
79361,1,"['Author: ' 'Jochen Schmidt, Judy Osborne ']",
79361,2,['SUMMARY 1 '],
79361,3,['Figure 1: Retained and relinquished sub-blocks of EP C1286 3 '],
79361,4,['BIM ' 'BLOCK ' 'SUB-BLOCKS '],
79361,5,['BIM ' 'BLOCK ' 'SUB-BLOCKS '],
