DocID,PageNum,LineNum,Text,Left,Top,SectionPrefix,SectionText,SectionPage,ProcessedText,Heading,TagMethod
40826,2,24,3.4.3.1 	Auburn seam,0.3686912059783936,0.5722468197345734,cyfra1 punkt cyfra2 punkt cyfra3 ,.1 	Auburn seam,,cyfra1 punkt cyfra2 punkt cyfra3 .1 	Auburn seam,,
40826,2,25,3.4.3.2 	Bulwer seam,0.3675371408462525,0.5887147784233093,cyfra1 punkt cyfra2 punkt cyfra3 ,.2 	Bulwer seam,,cyfra1 punkt cyfra2 punkt cyfra3 .2 	Bulwer seam,,
40826,2,26,3.4.3.3 	Condamine seam,0.3690058290958405,0.6048902273178101,cyfra1 punkt cyfra2 punkt cyfra3 ,.3 	Condamine seam,,cyfra1 punkt cyfra2 punkt cyfra3 .3 	Condamine seam,,
40826,2,27,3.4.4 Durabilla Formation,0.3305701017379761,0.6212137341499329,cyfra1 punkt cyfra2 punkt cyfra3 , Durabilla Formation,,cyfra1 punkt cyfra2 punkt cyfra3  Durabilla Formation,,
40826,2,28,4. 	Drilling Program,0.2055992037057877,0.6542420089244843,cyfra1 punkt , 	Drilling Program,,cyfra1 punkt  	Drilling Program,,
40826,2,29,4.1 	Drilling,0.2747574746608734,0.6867800652980804,cyfra1 punkt cyfra2 , 	Drilling,,cyfra1 punkt cyfra2  	Drilling,,
40826,2,30,4.1.1 	Additional Rig and Contractor Requirements,0.3250136971473694,0.7033239006996155,cyfra1 punkt cyfra2 punkt cyfra3 , 	Additional Rig and Contractor Requirements,,cyfra1 punkt cyfra2 punkt cyfra3  	Additional Rig and Contractor Requirements,,
40826,2,31,4.1.2 	OGC Requirements,0.32484471797943115,0.7197835743427277,cyfra1 punkt cyfra2 punkt cyfra3 , 	OGC Requirements,,cyfra1 punkt cyfra2 punkt cyfra3  	OGC Requirements,,
40826,2,32,4.2 	OGC Requirements for Drilling Mud,0.2807264924049377,0.7359462380409241,cyfra1 punkt cyfra2 , 	OGC Requirements for Drilling Mud,,cyfra1 punkt cyfra2  	OGC Requirements for Drilling Mud,,
40826,2,33,4.3 	Testing Program,0.2809799909591675,0.7523969113826752,cyfra1 punkt cyfra2 , 	Testing Program,,cyfra1 punkt cyfra2  	Testing Program,,
40826,2,34,4.4 	Casing Program,0.28101640939712524,0.7688374817371368,cyfra1 punkt cyfra2 , 	Casing Program,,cyfra1 punkt cyfra2  	Casing Program,,
40826,2,35,4.4.1 	Surface Casing,0.32495129108428955,0.7852832078933716,cyfra1 punkt cyfra2 punkt cyfra3 , 	Surface Casing,,cyfra1 punkt cyfra2 punkt cyfra3  	Surface Casing,,
40826,2,36,4.4.2 	Production Casing,0.3249866962432861,0.8017120361328125,cyfra1 punkt cyfra2 punkt cyfra3 , 	Production Casing,,cyfra1 punkt cyfra2 punkt cyfra3  	Production Casing,,
40826,2,37,4.5 	Cementing Program,0.28112223744392395,0.8180588185787201,cyfra1 punkt cyfra2 , 	Cementing Program,,cyfra1 punkt cyfra2  	Cementing Program,,
40826,2,38,4.5.1 	Surface Casing,0.32483386993408203,0.8344654440879822,cyfra1 punkt cyfra2 punkt cyfra3 , 	Surface Casing,,cyfra1 punkt cyfra2 punkt cyfra3  	Surface Casing,,
40826,2,39,4.5.2 	Production Casing,0.3248452544212341,0.8507532179355621,cyfra1 punkt cyfra2 punkt cyfra3 , 	Production Casing,,cyfra1 punkt cyfra2 punkt cyfra3  	Production Casing,,
40826,2,40,4.6 	Well Sampling,0.2808256447315216,0.867008239030838,cyfra1 punkt cyfra2 , 	Well Sampling,,cyfra1 punkt cyfra2  	Well Sampling,,
40826,2,41,4.7 	Wireline Logging,0.2810948193073273,0.8835815191268921,cyfra1 punkt cyfra2 , 	Wireline Logging,,cyfra1 punkt cyfra2  	Wireline Logging,,
40826,2,42,4.7.1 	Logging Suite,0.324648380279541,0.90010204911232,cyfra1 punkt cyfra2 punkt cyfra3 , 	Logging Suite,,cyfra1 punkt cyfra2 punkt cyfra3  	Logging Suite,,
41275,2,1,CONTENTS,0.4196702539920807,0.1061832308769226,,CONTENTS,,CONTENTS,,
41275,2,2,Page,0.8343790173530579,0.1294422745704651,,Page,,Page,,
41275,2,3,SUMIMARY 	1,0.11332060396671295,0.1508573517203331,,SUMIMARY ,cyfra1 ,SUMIMARY cyfra1 ,,
41275,2,4,INTRODUCTION 	1,0.11167456954717636,0.17252326756715775,,INTRODUCTION ,cyfra1 ,INTRODUCTION cyfra1 ,,
41275,2,5,DATA COLLECTION 	3,0.11294424533843996,0.1941903457045555,,DATA COLLECTION ,cyfra1 ,DATA COLLECTION cyfra1 ,,
41275,2,6,Bore reference system 	3,0.2663207948207855,0.21586815267801285,,Bore reference system ,cyfra1 ,Bore reference system cyfra1 ,,
41275,2,7,Drilling previous to current investigation 	3,0.26625722646713257,0.23729778081178665,,Drilling previous to current investigation ,cyfra1 ,Drilling previous to current investigation cyfra1 ,,
41275,2,8,Current exploratory drilling 	3,0.26526308059692383,0.25927402079105377,,Current exploratory drilling ,cyfra1 ,Current exploratory drilling cyfra1 ,,
41275,2,9,Water sampling and analysis 	4,0.26626887917518616,0.2809673249721527,,Water sampling and analysis ,cyfra1 ,Water sampling and analysis cyfra1 ,,
41275,2,10,Water level measurements 	5,0.2664675116539001,0.3026202321052551,,Water level measurements ,cyfra1 ,Water level measurements cyfra1 ,,
41275,2,11,Levelling of bores 	5,0.2672826945781708,0.3246186673641205,,Levelling of bores ,cyfra1 ,Levelling of bores cyfra1 ,,
41275,2,12,Laboratory testing 	5,0.2661518156528473,0.346403643488884,,Laboratory testing ,cyfra1 ,Laboratory testing cyfra1 ,,
41275,2,13,REGIONAL GEOLOGY 	6,0.1132693812251091,0.3679178059101105,,REGIONAL GEOLOGY ,cyfra1 ,REGIONAL GEOLOGY cyfra1 ,,
41275,2,14,HYDROGEOLOGY 	8,0.11288511753082275,0.38964614272117615,,HYDROGEOLOGY ,cyfra1 ,HYDROGEOLOGY cyfra1 ,,
41275,2,15,CLIMATE 	8,0.19008976221084595,0.4108994156122208,,CLIMATE ,cyfra1 ,CLIMATE cyfra1 ,,
41275,2,16,GROUNDWATER OCCURRENCE 	9,0.18964621424674988,0.4323747158050537,,GROUNDWATER OCCURRENCE ,cyfra1 ,GROUNDWATER OCCURRENCE cyfra1 ,,
41275,2,17,Tertiary basalt 	10,0.2666356563568115,0.45419742166996,,Tertiary basalt ,cyfra1 ,Tertiary basalt cyfra1 ,,
41275,2,18,Elliott Formation 	11,0.2666454017162323,0.47576558589935297,,Elliott Formation ,cyfra1 ,Elliott Formation cyfra1 ,2.0,manual
41275,2,19,GROUNDWATER CHEMISTRY 	13,0.1908062100410461,0.4971206337213516,,GROUNDWATER CHEMISTRY ,cyfra1 ,GROUNDWATER CHEMISTRY cyfra1 ,,
41275,2,20,Tertiary basalt 	15,0.26737120747566223,0.5191612839698792,,Tertiary basalt ,cyfra1 ,Tertiary basalt cyfra1 ,,
41275,2,21,Elliott Formation 	16,0.26754409074783325,0.5410123765468597,,Elliott Formation ,cyfra1 ,Elliott Formation cyfra1 ,2.0,manual
41275,2,22,RECHARGE 	17,0.1904904544353485,0.5625700354576111,,RECHARGE ,cyfra1 ,RECHARGE cyfra1 ,,
41275,2,23,CONCLUSIONS 	18,0.1155323088169098,0.5842022895812988,,CONCLUSIONS ,cyfra1 ,CONCLUSIONS cyfra1 ,,
41275,2,24,RECOMMENDATIONS 	20,0.11450354754924776,0.6058169007301331,,RECOMMENDATIONS ,cyfra1 ,RECOMMENDATIONS cyfra1 ,,
41275,2,25,REFERENCES 	21,0.11541002988815308,0.6274878084659576,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,,
41275,2,26,TABLE 	1 	Annual rainfall totals (mm) for Childers 	8,0.1145239919424057,0.6925012171268463,,TABLE 	1 	Annual rainfall totals (mm) for Childers ,cyfra1 ,TABLE 	1 	Annual rainfall totals (mm) for Childers cyfra1 ,,
41275,2,27,"2 	Climatic data, Childers 	9",0.2681581676006317,0.7141442298889159,cyfra1 ," 	Climatic data, Childers ",cyfra1 ,"cyfra1  	Climatic data, Childers cyfra1 ",,
41275,2,28,3 	ecommended chemical standards for,0.2685132324695587,0.7362106740474701,cyfra1 , 	ecommended chemical standards for,,cyfra1  	ecommended chemical standards for,0.0,manual
41275,2,29,drinking water 	15,0.3298114538192749,0.7574653327465057,,drinking water ,cyfra1 ,drinking water cyfra1 ,,
41275,2,30,FIGURE 	1-3 Particle size distribution charts 	23,0.11523902416229248,0.8221557736396791,,FIGURE 	1-3 Particle size distribution charts ,cyfra1 ,FIGURE 	1-3 Particle size distribution charts cyfra1 ,0.0,manual
41275,2,31,4 	Trilinear plot of water analyses in terms,0.26877713203430176,0.8438783288002014,cyfra1 , 	Trilinear plot of water analyses in terms,,cyfra1  	Trilinear plot of water analyses in terms,,
41275,2,32,of percentage reacting values of,0.3308162093162537,0.8650727272033691,,of percentage reacting values of,,of percentage reacting values of,,
41275,2,33,major ions 	14,0.329264760017395,0.8869753777980804,,major ions ,cyfra1 ,major ions cyfra1 ,,
41568,2,1,CONTENTS,0.5297162532806396,0.1911296844482422,,CONTENTS,,CONTENTS,,
41568,2,2,Page,0.8913012742996216,0.21103031933307648,,Page,,Page,,
41568,2,3,SUMMARY 	1,0.2620229721069336,0.24738651514053345,,SUMMARY ,cyfra1 ,SUMMARY cyfra1 ,,
41568,2,4,INTRODUCTION 	1,0.2639604210853577,0.266868069767952,,INTRODUCTION ,cyfra1 ,INTRODUCTION cyfra1 ,,
41568,2,5,GEOLOGY 	1,0.2617638409137726,0.28572414815425873,,GEOLOGY ,cyfra1 ,GEOLOGY cyfra1 ,,
41568,2,6,GEOPHYSICAL PROGRAMME AND METHOD 	2,0.2615751922130585,0.3052718937397003,,GEOPHYSICAL PROGRAMME AND METHOD ,cyfra1 ,GEOPHYSICAL PROGRAMME AND METHOD cyfra1 ,,
41568,2,7,RESULTS 	4,0.26157379150390625,0.3242524862289429,,RESULTS ,cyfra1 ,RESULTS cyfra1 ,1.0,manual
41568,2,8,CONCLUSION 	11,0.2620285749435425,0.34361767768859863,,CONCLUSION ,cyfra1 ,CONCLUSION cyfra1 ,,
41568,2,9,REFERENCES 	12,0.2599960565567017,0.3630062639713288,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,,
41568,2,10,APPENDIX 	13,0.2615864872932434,0.3822226226329804,,APPENDIX ,cyfra1 ,APPENDIX cyfra1 ,,
41568,2,11,PLATES,0.5335199832916261,0.4981409907341003,,PLATES,,PLATES,,
41568,2,12,Plate 1 	Pioneer River Area Groundwater invest-,0.2636755108833313,0.5364115536212921,,Plate 1 	Pioneer River Area Groundwater invest-,,Plate 1 	Pioneer River Area Groundwater invest-,,
41568,2,13,igation Location of Seismic Lines,0.3852119445800781,0.5559906959533691,,igation Location of Seismic Lines,,igation Location of Seismic Lines,,
41568,2,14,Plate 2 	Pioneer River Area Groundwater invest-,0.2638816833496094,0.5755735039710999,,Plate 2 	Pioneer River Area Groundwater invest-,,Plate 2 	Pioneer River Area Groundwater invest-,,
41568,2,15,igation .ult Seismic Cross Sections,0.38557881116867065,0.5944666266441345,,igation .ult Seismic Cross Sections,,igation .ult Seismic Cross Sections,,
41583,1,1,Cueerislar,0.3860567212104797,0.052973568439483636,,Cueerislar,,Cueerislar,,
41583,1,2,"""FICE 	COPY",0.7443313598632812,0.04005115479230882,,"""FICE 	COPY",,"""FICE 	COPY",,
41583,1,3,LIBRARY,0.3513379693031311,0.0724681094288826,,LIBRARY,,LIBRARY,,
41583,1,4,Department of Mines,0.3458780348300934,0.09620077162981032,,Department of Mines,,Department of Mines,,
41583,1,5,WIDGEE SHIRE QUARRY INVESTIGATION,0.30038976669311523,0.1527404934167862,,WIDGEE SHIRE QUARRY INVESTIGATION,,WIDGEE SHIRE QUARRY INVESTIGATION,,
41583,1,6,Geological Report,0.3993254601955414,0.17428544163703918,,Geological Report,,Geological Report,,
41583,1,7,by,0.4897980093955994,0.2459674626588821,,by,,by,,
41583,1,8,J. W. LAYCOCK,0.4362175762653351,0.27371448278427124,,J. W. LAYCOCK,,J. W. LAYCOCK,,
41583,1,9,Contents,0.4675248563289642,0.3305160999298096,,Contents,,Contents,,
41583,1,10,Page,0.844598650932312,0.3517630994319916,,Page,,Page,,
41583,1,11,Abstract 	1,0.18071818351745605,0.365293487906456,,Abstract ,cyfra1 ,Abstract cyfra1 ,,
41583,1,12,INTRODUCTION 	1,0.18096719682216644,0.3942474275827408,,INTRODUCTION ,cyfra1 ,INTRODUCTION cyfra1 ,,
41583,1,13,GEOLOGY 	1,0.17912977933883667,0.42288026213645935,,GEOLOGY ,cyfra1 ,GEOLOGY cyfra1 ,,
41583,1,14,A. Regional geology 	1,0.2288171797990799,0.4513446241617203,,A. Regional geology ,cyfra1 ,A. Regional geology cyfra1 ,,
41583,1,15,B. Geology at potential quarry sites 	2,0.22490888833999634,0.4656684100627899,,B. Geology at potential quarry sites ,cyfra1 ,B. Geology at potential quarry sites cyfra1 ,,
41583,1,16,(1) Site A -n near DDawn 	2,0.33027422428131104,0.4796900153160095,,(1) Site A -n near DDawn ,cyfra1 ,(1) Site A -n near DDawn cyfra1 ,,
41583,1,17,(2) Site B - near existing crusher 	2,0.3304866552352905,0.493861198425293,,(2) Site B - near existing crusher ,cyfra1 ,(2) Site B - near existing crusher cyfra1 ,,
41583,1,18,(3) Other localities 	3,0.3300527930259705,0.5081107318401337,,(3) Other localities ,cyfra1 ,(3) Other localities cyfra1 ,2.0,manual
41583,1,19,ENGINEERING CONSIDERATIONS 	3,0.17845898866653442,0.5367110669612885,,ENGINEERING CONSIDERATIONS ,cyfra1 ,ENGINEERING CONSIDERATIONS cyfra1 ,,
41583,1,20,A. Eisting source of rock aggregate 	3,0.22457931935787198,0.5651256740093231,,A. Eisting source of rock aggregate ,cyfra1 ,A. Eisting source of rock aggregate cyfra1 ,,
41583,1,21,B. Aggregate testing 	3,0.22497829794883728,0.5795280933380127,,B. Aggregate testing ,cyfra1 ,B. Aggregate testing cyfra1 ,,
41583,1,22,RECOMMENDATIONS 	4,0.1772342026233673,0.6079790890216827,,RECOMMENDATIONS ,cyfra1 ,RECOMMENDATIONS cyfra1 ,,
41583,1,23,BIBLIOGRAPHY 	5,0.18014559149742126,0.6365107595920563,,BIBLIOGRAPHY ,cyfra1 ,BIBLIOGRAPHY cyfra1 ,,
41583,1,24,Drawings,0.4504041075706482,0.6655473113059998,,Drawings,,Drawings,,
41583,1,25,E93-B-1 	Geological plan,0.17977353930473328,0.6864990890026093,,E93-B-1 	Geological plan,,E93-B-1 	Geological plan,,
41583,1,26,E93-C-3 	Contour plan,0.17961202561855316,0.7148746252059937,,E93-C-3 	Contour plan,,E93-C-3 	Contour plan,,
41583,1,27,199//,0.7161992788314819,0.8530774116516113,cyfra1 ,//,,cyfra1 //,,
41982,2,1,TABLE OF CONTENTS,0.3893777132034302,0.14272446930408478,,TABLE OF CONTENTS,,TABLE OF CONTENTS,,
41982,2,2,Page,0.8118382692337036,0.19316516816616056,,Page,,Page,,
41982,2,3,SUMMARY 	1,0.19702963531017306,0.2435266003012657,,SUMMARY ,cyfra1 ,SUMMARY cyfra1 ,,
41982,2,4,INTRODUCTION 	2,0.1981935352087021,0.2689829170703888,,INTRODUCTION ,cyfra1 ,INTRODUCTION cyfra1 ,,
41982,2,5,GEOLOGY 	4,0.1971772462129593,0.2940741032361984,,GEOLOGY ,cyfra1 ,GEOLOGY cyfra1 ,,
41982,2,6,REGIONAL GEOLOGY 	4,0.31823456287384033,0.318986251950264,,REGIONAL GEOLOGY ,cyfra1 ,REGIONAL GEOLOGY cyfra1 ,,
41982,2,7,STRATIGRAPHY 	4,0.3176610767841339,0.34410595893859863,,STRATIGRAPHY ,cyfra1 ,STRATIGRAPHY cyfra1 ,,
41982,2,8,STRUCTURE 	8,0.3188522160053253,0.36931268870830536,,STRUCTURE ,cyfra1 ,STRUCTURE cyfra1 ,,
41982,2,9,COAL SEAMS 	9,0.3184344470500946,0.39445239305496216,,COAL SEAMS ,cyfra1 ,COAL SEAMS cyfra1 ,,
41982,2,10,COAL RESERVES 	11,0.1978119909763336,0.4196682423353195,,COAL RESERVES ,cyfra1 ,COAL RESERVES cyfra1 ,,
41982,2,11,COAL QUALITY 	13,0.19788148999214167,0.4447139650583267,,COAL QUALITY ,cyfra1 ,COAL QUALITY cyfra1 ,,
41982,2,12,PLEIADES SEAM 	13,0.3178739845752716,0.4696068316698074,,PLEIADES SEAM ,cyfra1 ,PLEIADES SEAM cyfra1 ,,
41982,2,13,AQUILA SEAM 	14,0.3186802268028259,0.4948070347309113,,AQUILA SEAM ,cyfra1 ,AQUILA SEAM cyfra1 ,,
41982,2,14,TIERI SEAM 	15,0.3183712065219879,0.5203387737274171,,TIERI SEAM ,cyfra1 ,TIERI SEAM cyfra1 ,,
41982,2,15,GERMAN CREEK SEAM 	16,0.31875503063201904,0.5453605949878693,,GERMAN CREEK SEAM ,cyfra1 ,GERMAN CREEK SEAM cyfra1 ,,
41982,2,16,Procedures 	16,0.43962910771369934,0.570791482925415,,Procedures ,cyfra1 ,Procedures cyfra1 ,,
41982,2,17,Physical Properties 	17,0.4399372637271881,0.5960530638694763,,Physical Properties ,cyfra1 ,Physical Properties cyfra1 ,,
41982,2,18,Optical Properties 	19,0.4400757849216461,0.6213832795619965,,Optical Properties ,cyfra1 ,Optical Properties cyfra1 ,,
41982,2,19,Chemical Properties 	20,0.44049417972564703,0.6467974185943604,,Chemical Properties ,cyfra1 ,Chemical Properties cyfra1 ,,
41982,2,20,Plastic Properties 	23,0.4405311346054077,0.6716238558292389,,Plastic Properties ,cyfra1 ,Plastic Properties cyfra1 ,,
41982,2,21,7 kg Coke Oven Tests 	27,0.44323381781578064,0.6968120038509369,cyfra1 , kg Coke Oven Tests ,cyfra1 ,cyfra1  kg Coke Oven Tests cyfra1 ,,
41982,2,22,Summary and Discussion - 	28,0.44240859150886536,0.7250659167766571,,Summary and Discussion - ,cyfra1 ,Summary and Discussion - cyfra1 ,,
41982,2,23,100 mm Diameter Cores,0.4422847032546997,0.7411988377571106,cyfra1 , mm Diameter Cores,,cyfra1  mm Diameter Cores,0.0,manual
41982,2,24,CONCLUSIONS AND RECOMMENDATIONS 	31,0.20049507915973666,0.7662487924098969,,CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,,
41982,2,25,REFERENCES 	33,0.20186296105384827,0.7921838462352753,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,,
42011,2,1,CONTENTS,0.4755617678165436,0.09606079012155533,,CONTENTS,,CONTENTS,,
42011,2,2,Page,0.888555645942688,0.14051415026187894,,Page,,Page,,
42011,2,3,SUMMARY 	1,0.13573269546031952,0.16163793951272964,,SUMMARY ,cyfra1 ,SUMMARY cyfra1 ,,
42011,2,4,PALYNOSTRATIGRAPHY 	1,0.13619466125965118,0.1833382174372673,,PALYNOSTRATIGRAPHY ,cyfra1 ,PALYNOSTRATIGRAPHY cyfra1 ,,
42011,2,5,MATERIAL 	1,0.18759486079216006,0.20515717566013336,,MATERIAL ,cyfra1 ,MATERIAL cyfra1 ,,
42011,2,6,PAL YNOMORPH ASSEMBL AGES 	1,0.18795688450336456,0.22718684375286105,,PAL YNOMORPH ASSEMBL AGES ,cyfra1 ,PAL YNOMORPH ASSEMBL AGES cyfra1 ,,
42011,2,7,DISCUSSION 	5,0.18735601007938385,0.2489378526806832,,DISCUSSION ,cyfra1 ,DISCUSSION cyfra1 ,,
42011,2,8,CONCLUSIONS 	6,0.13569796085357666,0.2705642729997635,,CONCLUSIONS ,cyfra1 ,CONCLUSIONS cyfra1 ,,
42011,2,9,REFERENCES 	6,0.13823670148849487,0.2921732217073441,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,,
42133,2,1,Redstone Metals Pty Ltd/Bamboo Holdings Pty Ltd 	EPM 14588 / March 2006,0.1120578721165657,0.02724789176136256,,Redstone Metals Pty Ltd/Bamboo Holdings Pty Ltd 	EPM 14588 / March 2006,,Redstone Metals Pty Ltd/Bamboo Holdings Pty Ltd 	EPM 14588 / March 2006,,
42133,2,2,TABLE OF CONTENTS,0.3845624327659607,0.05735203996300697,,TABLE OF CONTENTS,,TABLE OF CONTENTS,,
42133,2,3,Page No.,0.808177649974823,0.10148334503173828,,Page No.,,Page No.,,
42133,2,4,SUMMARY 	(i),0.1465861052274704,0.11837553232908248,,SUMMARY 	(i),,SUMMARY 	(i),,
42133,2,5,1.0 INTRODUCTION 	1,0.09689244627952576,0.1525230035185814,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,,
42133,2,6,2.0 LOCATION AND ACCESS 	1,0.09510191529989244,0.18684331327676773,cyfra1 punkt , LOCATION AND ACCESS ,cyfra1 ,cyfra1 punkt  LOCATION AND ACCESS cyfra1 ,,
42133,2,7,3.0 TENURE 	1,0.0948503389954567,0.2209305763244629,cyfra1 punkt , TENURE ,cyfra1 ,cyfra1 punkt  TENURE cyfra1 ,,
42133,2,8,4.0 REGIONAL GEOLOGY & MINERALISATION 	2,0.09385725110769272,0.2554812580347061,cyfra1 punkt , REGIONAL GEOLOGY & MINERALISATION ,cyfra1 ,cyfra1 punkt  REGIONAL GEOLOGY & MINERALISATION cyfra1 ,,
42133,2,9,5.0 PREVIOUS EXPLORATION 	2,0.09382084012031557,0.2896726280450821,cyfra1 punkt , PREVIOUS EXPLORATION ,cyfra1 ,cyfra1 punkt  PREVIOUS EXPLORATION cyfra1 ,,
42133,2,10,6.0 WORK COMPLETED & DISSCUSSION 	3,0.09279339015483856,0.3239601850509644,cyfra1 punkt , WORK COMPLETED & DISSCUSSION ,cyfra1 ,cyfra1 punkt  WORK COMPLETED & DISSCUSSION cyfra1 ,,
42133,2,11,7.0 CONCLUSIONS AND RECOMMENDATIONS 	5,0.09215127676725388,0.3668619841337204,cyfra1 punkt , CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,,
42133,2,12,8.0 REFERENCES 	5,0.09254629909992218,0.4012357592582703,cyfra1 punkt , REFERENCES ,cyfra1 ,cyfra1 punkt  REFERENCES cyfra1 ,,
42133,2,13,LIST OF FIGURES,0.4017159640789032,0.4352429211139679,,LIST OF FIGURES,,LIST OF FIGURES,,
42133,2,14,No. 	Title 	Scale,0.09127763658761978,0.4700856010119121,,No. 	Title 	Scale,,No. 	Title 	Scale,,
42133,2,15,"Fig 1 	Location of MP14588 Tenement Map 	1:125,000",0.08978389203548431,0.5045835375785828,,"Fig 1 	Location of MP14588 Tenement Map 	1:125,000",,"Fig 1 	Location of MP14588 Tenement Map 	1:125,000",,
42133,2,16,over Topographic,0.16611610352993011,0.5215759873390198,,over Topographic,,over Topographic,,
42133,2,17,"Fig 2 	Simplified Regional Aeromagnetic, Geology 	1:125,000",0.0891006663441658,0.5557157397270203,,"Fig 2 	Simplified Regional Aeromagnetic, Geology 	1:125,000",,"Fig 2 	Simplified Regional Aeromagnetic, Geology 	1:125,000",,
42133,2,18,Interpretation (Pre Tertiary),0.16566269099712372,0.5728337168693542,,Interpretation (Pre Tertiary),,Interpretation (Pre Tertiary),0.0,manual
42133,2,19,"Fig 3 	Aeromagnetic/Radiometric over Fact Geology 	1:75,000",0.08906067162752151,0.6073242425918579,,"Fig 3 	Aeromagnetic/Radiometric over Fact Geology 	1:75,000",,"Fig 3 	Aeromagnetic/Radiometric over Fact Geology 	1:75,000",,
42133,2,20,"Fig 4 	Au-Mo Geochemical Trends from Surface Sampling 	1:75,000",0.08871980011463165,0.6415353814760844,,"Fig 4 	Au-Mo Geochemical Trends from Surface Sampling 	1:75,000",,"Fig 4 	Au-Mo Geochemical Trends from Surface Sampling 	1:75,000",,
42133,2,21,Over Fact Geology,0.16447925567626953,0.6583284735679626,,Over Fact Geology,,Over Fact Geology,,
42133,2,22,"Fig 5 	Surface Sampling by Au (ppm) over Fact Geology 	1:75,000",0.08833146095275879,0.6930066744486489,,"Fig 5 	Surface Sampling by Au (ppm) over Fact Geology 	1:75,000",,"Fig 5 	Surface Sampling by Au (ppm) over Fact Geology 	1:75,000",,
42133,2,23,"Fig 6 	Surface Sampling by As (ppm) over Fact Geology 	1:75,000",0.0879487618803978,0.7272836565971375,,"Fig 6 	Surface Sampling by As (ppm) over Fact Geology 	1:75,000",,"Fig 6 	Surface Sampling by As (ppm) over Fact Geology 	1:75,000",,
42781,3,1,TABLE OF CONTENTS,0.1533503383398056,0.09849053621292114,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0.0,legacy
42781,3,2,Page,0.8853723406791687,0.14331163465976715,,Page,,Page,0.0,legacy
42781,3,3,1. 	INTRODUCTION 	6,0.15468087792396545,0.17181568344434106,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1.0,legacy
42781,3,4,2. 	TENURE 	6,0.1543767750263214,0.2002212107181549,cyfra1 punkt , 	TENURE ,cyfra1 ,cyfra1 punkt  	TENURE cyfra1 ,1.0,legacy
42781,3,5,3. 	GEOLOGY 	7,0.1543930619955063,0.22876345117886865,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1.0,legacy
42781,3,6,4. 	EXPLORATION WORK COMPLETED DURING THE PERIOD 	8,0.15412844717502594,0.2571294804414113,cyfra1 punkt , 	EXPLORATION WORK COMPLETED DURING THE PERIOD ,cyfra1 ,cyfra1 punkt  	EXPLORATION WORK COMPLETED DURING THE PERIOD cyfra1 ,1.0,legacy
42781,3,7,4.1 	Introduction 	8,0.21340930461883545,0.2855806251366933,cyfra1 punkt cyfra2 , 	Introduction ,cyfra1 ,cyfra1 punkt cyfra2  	Introduction cyfra1 ,2.0,legacy
42781,3,8,4.2 	Target Selection 	9,0.213860884308815,0.3142162561416626,cyfra1 punkt cyfra2 , 	Target Selection ,cyfra1 ,cyfra1 punkt cyfra2  	Target Selection cyfra1 ,2.0,legacy
42781,3,9,4.3 	Geophysics 	9,0.21339401602745056,0.3428431451320648,cyfra1 punkt cyfra2 , 	Geophysics ,cyfra1 ,cyfra1 punkt cyfra2  	Geophysics cyfra1 ,2.0,legacy
42781,3,10,5. 	CONCLUSIONS 	41,0.15449410676956174,0.3856253921985626,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS cyfra1 ,1.0,legacy
42781,3,11,6. 	REFERENCES 	41,0.15463994443416595,0.41384569803873705,cyfra1 punkt , 	REFERENCES ,cyfra1 ,cyfra1 punkt  	REFERENCES cyfra1 ,1.0,legacy
42781,3,12,List of Figures,0.15433074533939362,0.4706859588623047,,List of Figures,,List of Figures,0.0,legacy
42781,3,13,Drawing No.,0.8269166946411133,0.4852485656738281,,Drawing No.,,Drawing No.,0.0,legacy
42781,3,14,Figure 1 	Location Map 	A4-2649,0.1545034945011139,0.5137403806050619,,Figure 1 	Location Map 	A4-2649,,Figure 1 	Location Map 	A4-2649,0.0,legacy
42781,3,15,Figure 2 	Summary Map 	A4-2650,0.1543639749288559,0.5420819123586019,,Figure 2 	Summary Map 	A4-2650,,Figure 2 	Summary Map 	A4-2650,0.0,legacy
42781,3,16,List of Tables,0.15427784621715546,0.598286509513855,,List of Tables,,List of Tables,0.0,legacy
42781,3,17,Page,0.8854563236236572,0.6124011874198914,,Page,,Page,0.0,legacy
42781,3,18,Table 1 	Tenement Details 	6,0.15432193875312805,0.6411178509394327,,Table 1 	Tenement Details ,cyfra1 ,Table 1 	Tenement Details cyfra1 ,0.0,legacy
