DocID,PageNum,LineNum,NormedLineNum,Text,Words2Width,WordsWidth,Width,Height,Left,Top,ContainsNum,Centrality,Heading,WordCount
31069,7,38,1,area was covered by this survey.,1,0.260099798,0.260099798,0.013943383,0.153360963,0.858425617,0,0.548160538,0,6
31069,8,16,0.714285714,"4.3 	Aeromagnetics",0.812852319,0.15540879,0.191189453,0.014092053,0.14600192,0.388653889,1,0.4609293,2,2
31069,8,20,0.904761905,"5. 	CONCLUSIONS",0.783991544,0.164572494,0.20991616,0.012260999,0.146821544,0.506560177,1,0.482172642,1,2
31069,8,2,0.047619048,"A base frequency of 25Hz was used with a 4 ms pulse, and both X and Z component",1,0.698598802,0.698598802,0.014755405,0.142155781,0.084667988,0,0.982174746,0,18
31069,8,3,0.095238095,data was collected. The nominal terrain clearance for the plane was 105 m and for the,1,0.701016963,0.701016963,0.014411435,0.140881047,0.101421013,0,0.98203778,0,16
31069,8,4,0.142857143,bird receiver 70 m. The magnetic data was collected using a stinger magnetometer,1,0.70096761,0.70096761,0.014582015,0.141401112,0.118122339,0,0.983071242,0,13
31069,8,5,0.19047619,attached to the plane. Equipment and survey specifications are detailed in Appendix 2.,1,0.697638154,0.697638154,0.014419991,0.141542792,0.134999663,0,0.979893917,0,13
31069,8,6,0.238095238,Field processed GEOTEMDEEP data was assessed using BHPM proprietary software.,1,0.700117946,0.700117946,0.015083518,0.141523391,0.168151215,0,0.982440067,0,10
31069,8,7,0.285714286,Individual line profiles with stacked time channels were assessed manually. This was,1,0.699957609,0.699957609,0.01520853,0.142241195,0.184995294,0,0.983770278,0,12
31069,8,8,0.333333333,done for both X and Z fundamental components.,1,0.393727064,0.393727064,0.014223715,0.142232135,0.202567384,0,0.664328076,0,8
31069,8,9,0.380952381,The advantage of the 25 Hz GEOTEMDEEP data over the 125 Hz data is that it,1,0.701034427,0.701034427,0.015660565,0.142592892,0.235515311,0,0.985627184,0,16
31069,8,10,0.428571429,penetrates greater thicknesses of conductive overburden (ie Wallumbilla Formation,1,0.700859189,0.700859189,0.015671935,0.142912477,0.252328783,0,0.986111103,0,9
31069,8,11,0.476190476,black shales) thereby allowing a far greater area (and depth) to be screened for,1,0.701039016,0.701039016,0.015545999,0.143717885,0.268920928,0,0.987978889,0,14
31069,8,12,0.523809524,bedrock conductors.,1,0.163799495,0.163799495,0.011528977,0.143575057,0.287325621,0,0.427296522,0,2
31069,8,13,0.571428571,"Several small anomalies were detected, however none of these were given priority for",1,0.700963736,0.700963736,0.014422332,0.144570827,0.318831891,0,0.989679741,0,13
31069,8,14,0.619047619,"follow-up From the airborne data it is apparent that these ""conductors"" rapidly decay",1,0.700896442,0.700896442,0.016383292,0.144662961,0.335808307,0,0.989801755,0,13
31069,8,15,0.666666667,and are likely to be due to surficial effects or (less likely) to bedrock graphite.,1,0.626177907,0.626177907,0.016042393,0.145064935,0.352493137,0,0.912702844,0,15
31069,8,17,0.761904762,The aeromagnetic survey specifications are given within the GEOTEMDEEP logistics,1,0.700622141,0.700622141,0.01677659,0.145508125,0.419878721,0,0.991278786,0,10
31069,8,18,0.80952381,report (Appendix 2). No high priority anomalies occur within the relinquished sub-,1,0.700855494,0.700855494,0.016897442,0.145851195,0.43715468,0,0.99223789,0,12
31069,8,19,0.857142857,blocks.,1,0.057997327,0.057997327,0.011435404,0.145955443,0.456652641,0,0.32190215,0,1
31069,8,21,0.952380952,Five sub-blocks were relinquished from EPM 6029 in August 1998. No further work,1,0.700892508,0.700892508,0.015915344,0.146736592,0.537818909,0,0.994123582,0,13
31069,8,22,1,is recommended.,1,0.138620853,0.138620853,0.011568408,0.14725256,0.55670619,0,0.408705023,0,2
31356,1,1,0,CR - 31356 3 13 5,1,0.262917876,0.262917876,0.03658852,0.71743983,0.012653964,0,0.272141181,0,6
31356,1,2,0.05,CR 9728,1,0.088116668,0.088116668,0.015358935,0.788971245,0.144421861,0,0.305246884,0,2
31356,1,3,0.1,EPM 10732,1,0.12058308,0.12058308,0.014925105,0.75817585,0.24081108,0,0.335625975,0,2
31356,1,4,0.15,Pumpkin Gully,1,0.13381426,0.13381426,0.01629925,0.744348407,0.258751959,0,0.35067107,0,2
31356,1,5,0.2,SOLDIERS CAP PROJECT,1,0.293426752,0.293426752,0.018826073,0.586364806,0.29523614,0,0.513761717,0,3
31356,1,6,0.25,FRPE,1,0.096310236,0.096310236,0.036973126,0.743063807,0.333461016,0,0.392470693,0,1
31356,1,7,0.3,PARTIAL RELINQUISHMENT REPORT FOR,1,0.496404886,0.496404886,0.02259044,0.383577645,0.37302509,0,0.725085977,0,4
31356,1,8,0.35,FOR THE PERIOD ENDED,1,0.295091957,0.295091957,0.017842967,0.586040914,0.392927617,0,0.512700464,0,4
31356,1,9,0.4,27-Sep-99,1,0.231473058,0.231473058,0.016885029,0.649557054,0.412606716,0,0.446555163,0,1
31356,1,10,0.45,Prepared by:,1,0.098004237,0.098004237,0.014424609,0.783018351,0.488822669,0,0.307352052,0,2
31356,1,11,0.5,M WHITE,1,0.083201468,0.083201468,0.011715993,0.799107373,0.502975762,0,0.28922823,0,2
31356,1,12,0.55,Consultant Geologist,1,0.15388459,0.15388459,0.014942318,0.728651702,0.517083943,0,0.36248196,0,2
31356,1,13,0.6,White Geoservices Pty Ltd,1,0.196018964,0.196018964,0.015662206,0.685641348,0.530899584,0,0.408258967,0,4
31356,1,14,0.65,Submitted by:,1,0.102532484,0.102532484,0.013650572,0.778836429,0.560285151,0,0.31135289,0,2
31356,1,15,0.7,J Read,1,0.052110724,0.052110724,0.011586953,0.829946339,0.602402389,0,0.257323311,0,2
31356,1,16,0.75,Team Leader,1,0.100674473,0.100674473,0.01178228,0.782604337,0.616234839,0,0.30543048,0,2
31356,1,17,0.8,OE,1,0.115772456,0.115772456,0.040194936,0.598407209,0.671492279,0,0.673947153,0,1
31356,1,18,0.85,BRISBANE,1,0.125255659,0.125255659,0.015621873,0.761029065,0.766973317,0,0.324799826,0,1
31356,1,19,0.9,Oct-99,1,0.173131496,0.173131496,0.016853523,0.712109387,0.786102235,0,0.37691583,0,1
31356,1,20,0.95,"BHP Minerals Pty. Ltd., A.C.N. 008 694 782",1,0.324621022,0.324621022,0.017022176,0.561201692,0.837706804,0,0.533717902,0,8
31356,1,21,1,CR 3 31356 13 56,1,0.267360896,0.267360896,0.049784016,0.066764481,0.948906183,0,0.375080141,0,5
31356,2,1,0,CR p 31356,1,0.263145596,0.263145596,0.039300434,0.716208935,0.025813762,0,0.274471499,0,3
31356,2,2,0.071428571,CR 9728,1,0.087578803,0.087578803,0.015242924,0.450955212,0.134551764,0,0.989037033,0,2
31356,2,3,0.142857143,EPM 10732,1,0.118817896,0.118817896,0.014905264,0.435921729,0.232356444,0,0.990259655,0,2
31356,2,4,0.214285714,OPEN OPENFILE FRLE,1,0.223741233,0.223741233,0.041057184,0.656574667,0.207276374,0,0.439980205,0,3
31356,2,5,0.285714286,Pumpkin Gully,1,0.132545128,0.132545128,0.016396713,0.429703772,0.250250161,0,0.991606606,0,2
31356,2,6,0.357142857,SOLDIERS CAP PROJECT,1,0.292284101,0.292284101,0.018758448,0.35041669,0.285496891,0,0.992821597,0,3
31356,2,7,0.428571429,PARTIAL RELINQUISHMENT REPORT FOR,1,0.495144725,0.495144725,0.021859642,0.248304337,0.361639261,0,0.991398748,0,4
31356,2,8,0.5,FOR THE PERIOD ENDED,1,0.292156756,0.292156756,0.0178014,0.350403458,0.382883459,0,0.99266116,0,4
31356,2,9,0.571428571,27-Sep-99,1,0.23040843,0.23040843,0.017897643,0.381344885,0.402582556,0,0.992801484,0,1
31356,2,10,0.642857143,M WHITE,1,0.112870596,0.112870596,0.01523901,0.441283852,0.549052119,0,0.995242399,0,2
31356,2,11,0.714285714,Oct-99,1,0.171312675,0.171312675,0.016583707,0.412377238,0.606347203,0,0.995898342,0,1
31356,2,12,0.785714286,DISTRIBUTION:,1,0.15849492,0.15849492,0.014803639,0.116289496,0.743077934,0,0.364841313,0,1
31356,2,13,0.857142857,"Department of Minerals and Energy 	(1)",0.872915594,0.340448786,0.390013408,0.019042868,0.116554447,0.774994403,0,0.606886607,0,6
31356,2,14,0.928571429,"BHP Brisbane Library (PDF) 	(1)",0.722632317,0.281756112,0.389902452,0.018435929,0.116697192,0.791688681,0,0.607068662,0,5
31356,2,15,1,"BHP Eastern Proterozoic 	(1)",0.627043011,0.24462804,0.390129602,0.015275876,0.116866477,0.808673322,0,0.607658752,0,4
31356,4,2,0.142857143,LIST OF FIGURES,1,0.174449861,0.174449861,0.014181702,0.402432144,0.100339703,0,0.9784236,0,3
31356,4,3,0.285714286,Drawing NO,1,0.103972264,0.103972264,0.014922779,0.767080545,0.148623481,0,0.334375764,0,2
31356,4,4,0.428571429,"Figure 1 	Location - Tenement Map 	A4-2126",0.489350459,0.363175921,0.742159151,0.017290996,0.1078595,0.192997838,0,0.956064115,0,7
31356,4,5,0.571428571,"Figure 2 	Geological Interpretation Map 	A3-1256",0.529641577,0.392724074,0.741490267,0.017462891,0.108749121,0.226258611,0,0.957222311,0,6
31356,4,6,0.714285714,"Figure 3 	25 Hz GEOTEM Image 	CBD-1503",0.47508006,0.360727653,0.75929866,0.01670328,0.109376028,0.257280866,0,0.977105738,0,7
31356,4,7,0.857142857,LIST OF TABLES,1,0.164361864,0.164361864,0.013897596,0.412029088,0.320609421,0,0.987921783,0,3
31356,4,8,1,"Table 1 	Exploration History in the Monakoff-Pumpkin Gully Area",0.902779415,0.53171026,0.588970296,0.020294791,0.111040615,0.372001305,0,0.802912034,0,9
31356,5,2,0.1,SUMMARY,1,0.109401435,0.109401435,0.014008118,0.433610111,0.072702922,0,0.975615114,1,1
31356,5,3,0.2,"Five sub-blocks were relinquished from EPM 10732 Soldiers Cap Project, upon renewal on 27",1,0.767329276,0.767329276,0.024952918,0.105788775,0.109172501,0,0.977998729,0,14
31356,5,4,0.3,September 1999. EPM 10732 is located 20 km east of Cloncurry in the Eastern Succession of,1,0.770585358,0.770585358,0.024714306,0.10586179,0.125739083,0,0.98154741,0,16
31356,5,5,0.4,the Mount Isa Inlier. Exploration work was aimed at discovering Proterozoic Broken Hill,1,0.768409133,0.768409133,0.024754573,0.106118247,0.142677665,0,0.97981244,0,13
31356,5,6,0.5,Type Pb-Zn-Ag and/or Iron Oxide Cu-Au mineralisation.,1,0.461041838,0.461041838,0.019812467,0.106316514,0.162991926,0,0.659617034,0,7
31356,5,7,0.6,The following work was completed by BHP Minerals over the five relinquished sub-blocks:,1,0.736519516,0.736519516,0.024393395,0.106450461,0.193412617,0,0.947242034,0,13
31356,5,8,0.7,25 Hz EOTEM/aeromagnetics survey;,1,0.325410992,0.325410992,0.018472206,0.131640017,0.231900394,1,0.570971994,0,4
31356,5,9,0.8,processing and assessment of GEOTEM data.,1,0.369724274,0.369724274,0.017922742,0.132930383,0.248986885,0,0.619886255,0,6
31356,5,10,0.9,No GEOTEM anomalies were identified on the relinquished sub-blocks and no further work is,1,0.768119872,0.768119872,0.023635654,0.108832628,0.277226567,0,0.985173356,0,14
31356,5,11,1,recommended.,1,0.120741151,0.120741151,0.012874531,0.10812097,0.301071882,0,0.308420199,0,1
31356,6,2,0.027777778,"1. 	INTRODUCTION",0.798902388,0.179259772,0.224382572,0.013540368,0.105648793,0.088725716,1,0.411369246,1,2
31356,6,11,0.277777778,"2. 	TENEMENT DETAILS",0.836237852,0.226701988,0.271097496,0.014114778,0.109233767,0.305998355,1,0.467575538,1,3
31356,6,20,0.527777778,"3. 	GEOLOGY",0.731008854,0.12196788,0.166848704,0.012722949,0.11188703,0.504950762,1,0.364370729,1,2
31356,6,34,0.916666667,"4. 	PREVIOUS WORK",0.810517682,0.193319801,0.238513984,0.013398941,0.116273008,0.785180807,1,0.448273291,1,3
31356,6,3,0.055555556,This report describes the work carried out by BHP Minerals Pty Ltd (BHPM) on five sub-,1,0.766569138,0.766569138,0.023725426,0.105396301,0.114349432,0,0.976387079,0,16
31356,6,4,0.083333333,"blocks relinquished from EPM 10732, for the period ended 27 September 1999.",1,0.64188695,0.64188695,0.022302536,0.106135435,0.13209641,0,0.847875397,0,12
31356,6,5,0.111111111,EPM 10732 is located 20 km east of Cloncurry in the Eastern Succession of the Mount Isa,1,0.767748475,0.767748475,0.023195729,0.106741957,0.163772196,0,0.980424482,0,17
31356,6,6,0.138888889,Inlier (Figure 1). The tenement area is accessed via the Cloncurry-Townsville Road (sealed),1,0.766964436,0.766964436,0.023838965,0.106824711,0.180275247,0,0.979779302,0,13
31356,6,7,0.166666667,and numerous station tracks.,1,0.232477963,0.232477963,0.014003832,0.107440285,0.203136206,0,0.423550739,0,4
31356,6,8,0.194444444,The main exploration targets in this area are:,1,0.360247135,0.360247135,0.018238923,0.107944436,0.234975576,0,0.557876092,0,8
31356,6,9,0.222222222,Broken Hill type Pb-Zn-A mineralisation; and,1,0.377456367,0.377456367,0.018449474,0.138881966,0.251976728,0,0.640367424,0,6
31356,6,10,0.25,iron-oxide Cu-Au mineralisation.,1,0.265897691,0.265897691,0.014817515,0.139989927,0.270519137,0,0.526314061,0,3
31356,6,12,0.305555556,"Five sub-blocks were relinquished from EPM 10732 upon renewal, on 27 September 1999.",1,0.766310513,0.766310513,0.023347246,0.109888919,0.331961155,0,0.985489643,0,13
31356,6,13,0.333333333,The remaining 13 sub-blocks on EPM 10732 were renewed for another 12 months. The,1,0.767432272,0.767432272,0.022519346,0.109755702,0.348480076,0,0.986381818,0,14
31356,6,14,0.361111111,relinquished sub-blocks are shown on Figure 1 and details are summarised below.,1,0.654860139,0.654860139,0.021815494,0.110040881,0.365970016,0,0.869554878,0,12
31356,6,15,0.388888889,Relinquished Sub-Blocks,1,0.218429506,0.218429506,0.016822169,0.110746212,0.403672218,0,0.415793758,0,2
31356,6,16,0.416666667,Block Identification Map : Cloncurry,1,0.333521724,0.333521724,0.018531444,0.11115481,0.419129461,0,0.536696679,0,5
31356,6,17,0.444444444,"Block 	Sub-block",0.638559704,0.130427323,0.204252355,0.012615997,0.111760415,0.438047543,0,0.403121631,0,2
31356,6,18,0.472222222,"536 	K, O, P",0.506609068,0.093432553,0.184427321,0.013535419,0.112018503,0.454834566,1,0.382980926,0,4
31356,6,19,0.5,"537 	F, G",0.428702689,0.068189051,0.15905907,0.013425066,0.112228341,0.471712008,1,0.356957539,0,3
31356,6,21,0.555555556,EPM 10732 is centred on a northeast trending syncline known as the Pumpkin Gully syncline.,1,0.765450418,0.765450418,0.024151552,0.112975582,0.530541301,0,0.991031775,0,15
31356,6,22,0.583333333,"Within it and to the south, extensive outcrops of the Toole Creek Volcanics and the Mount",1,0.767207861,0.767207861,0.022823846,0.113311835,0.546993792,0,0.993566407,0,16
31356,6,23,0.611111111,Norna Quartzite (Soldiers Cap Group) are well exposed with minor Corella Formation,1,0.767328501,0.767328501,0.023791531,0.113020912,0.563197672,0,0.993085332,0,12
31356,6,24,0.638888889,outcrops in the north (Figure 2).,1,0.26158756,0.26158756,0.016276332,0.113312148,0.585726857,0,0.466164067,0,6
31356,6,25,0.666666667,The area is host to relatively small polymetallic ironstone-hosted Cu-Au-Zn-Co-U deposits,1,0.767927527,0.767927527,0.024735654,0.113378055,0.612517297,0,0.994455225,0,11
31356,6,26,0.694444444,"such as Monakoff. In addition, Pb-Zn-Ag Broken Hill Type mineralisation occurs in the area",1,0.767302513,0.767302513,0.023721464,0.114200659,0.629199028,0,0.995519369,0,14
31356,6,27,0.722222222,associated with exhalative banded iron formations near the contact of the Mt Norna Quartzite,1,0.766902983,0.766902983,0.024544563,0.114286527,0.645810306,0,0.995281762,0,14
31356,6,28,0.75,and the Toole Creek Volcanics. Some of the prospective Proterozoic basement rocks in the,1,0.766799569,0.766799569,0.023592038,0.114726946,0.66250664,0,0.996092677,0,14
31356,6,29,0.777777778,Soldiers Cap Project area are covered by a variable thickness of flat-lying Mesozoic sediments,1,0.766884983,0.766884983,0.024428714,0.115106381,0.678658903,0,0.996973335,0,14
31356,6,30,0.805555556,assigned to the Eromanga Basin. This has led to most of the previous and current exploration,1,0.766810656,0.766810656,0.024360416,0.115135245,0.695843101,0,0.99695602,0,16
31356,6,31,0.833333333,companies in the area to use geophysical surveys as the main exploration tool. BHPM has,1,0.767241776,0.767241776,0.023357194,0.115189523,0.712529421,0,0.997518945,0,15
31356,6,32,0.861111111,integrated open-file aeromagnetic and regional gravity data with a detailed 25 Hz GEOTEM,1,0.766441643,0.766441643,0.023558263,0.116488717,0.728820205,0,0.999394673,0,13
31356,6,33,0.888888889,"survey flown in 1997, to aid its exploration campaign",1,0.433254302,0.433254302,0.020060591,0.115875818,0.748798072,0,0.650574638,0,9
31356,6,35,0.944444444,"The area has been actively explored since the early 1950's, principally for gold but also for",1,0.768382311,0.768382311,0.024517734,0.116812609,0.810745835,0,0.997906606,0,16
31356,6,36,0.972222222,base metals. Table 1 is a summary of the main exploration work that was conducted in the,1,0.76761049,0.76761049,0.023296535,0.117372178,0.828279257,0,0.997544327,0,17
31356,6,37,1,Monakoff-Pumpkin Gully area,1,0.249937728,0.249937728,0.017568406,0.119099312,0.850242555,0,0.46608531,0,3
31356,7,45,0.916666667,"5.1 	25 Hz GEOTEM Survey",0.869857905,0.238305379,0.273958974,0.014492678,0.115875669,0.781923413,1,0.484416377,2,5
31356,7,39,0.791666667,"5. 	WORK COMPLETED",0.826817469,0.218396702,0.264141373,0.014339146,0.113818787,0.647441,1,0.469884834,1,3
31356,7,2,0.020833333,"TABLE 1 	EXPLORATION HISTORY IN THE MONAKOFF - PUMPKIN GULLY",0.948994736,0.724925473,0.76388777,0.021188527,0.105154149,0.084951967,0,0.973085028,0,10
31356,7,3,0.041666667,AREA.,1,0.062167671,0.062167671,0.011837681,0.106778927,0.104783557,0,0.244523587,0,1
31356,7,4,0.0625,"EOR 	et 	ACAAY",0.153150332,0.097200364,0.634672891,0.008099488,0.108539626,0.135636305,0,0.84536608,0,3
31356,7,5,0.083333333,Reott,1,0.038535561,0.038535561,0.00883981,0.181925684,0.145979315,0,0.376641708,0,1
31356,7,6,0.104166667,"MF15 	1954 	Gold Mines of Australia 	Au/Cu/U 	Drilled 3 diamond holes in the vicinity of Monakoff deposit",0.643829331,0.484568264,0.752634652,0.013339073,0.107219778,0.15420669,0,0.965656349,0,17
31356,7,7,0.125,"7M 	119 	pre 1965 	Davis Contractors Pry Ltd 	Au 	Grid sampling of eluvial/colluvial material over Pumpkin 	Gully area",1.03381329,0.541079014,0.523381755,0.013477532,0.107699685,0.166135562,1,0.727528143,0,18
31356,7,8,0.145833333,"204 	1620 	1964 	CEC 	Aw/Cu 	2 diamond holes near Monakoff.. Geological mapping",0.534815473,0.405471381,0.758151926,0.013396456,0.107924633,0.184919534,1,0.972881755,0,12
31356,7,9,0.166666667,"1965 	targeting limestone/ferruginous sandstone-hosted basemetals.",0.50594266,0.30536633,0.603559166,0.011927822,0.262325466,0.192926899,1,0.866267089,0,5
31356,7,10,0.1875,"1970s 	Detailed -80 # stream sediment sampling, rock chip 	sampling, soil sampling,",0.973076387,0.420626566,0.432264693,0.013108486,0.262392312,0.2052673,1,0.955199576,0,12
31356,7,11,0.208333333,"774M 	3931 	1971 	Pickards Mather & Co 	Au/Cu 	Photogeology. mapping. gridding Regional stream sediment",0.658290894,0.498667996,0.757519208,0.012458787,0.108797558,0.22328826,1,0.974042842,0,14
31356,7,12,0.229166667,"1502M 	5383 	1975 	G.W. Morris 	Au",0.393829922,0.155634835,0.395182861,0.008130441,0.109192558,0.26320141,1,0.596920671,0,6
31356,7,13,0.25,"1632M 	6006 	1976 	CEC 	Au/Cu/Pb IZn",0.385829741,0.17165173,0.444889836,0.007991994,0.110224113,0.273552066,1,0.65092107,0,6
31356,7,14,0.270833333,1978,1,0.023377111,0.023377111,0.007689968,0.263695687,0.283365428,0,0.531415708,0,1
31356,7,15,0.291666667,"MF1S 	- 	1982 	Esso 	Au/Cu",0.270866707,0.111617236,0.412074402,0.007619143,0.109733276,0.304131919,0,0.615667945,0,5
31356,7,16,0.3125,1984,1,0.023083057,0.023083057,0.007198795,0.264142871,0.313256413,0,0.532041883,0,1
31356,7,17,0.333333333,"soils Drilled Gossan survey survey survey. Integrated mapping. magnetics Prospecting and to and 3 Airborne and rock diamond target gravity, highlighted ground IP/SP for chip ironstone Auriferous stratiform survey. magnetics/radiometrics holes magnetic, sampling magnetics NW Subsequent Pb/Zn Detailed rock eluvial trending traverses. VLF.EM and chip mineralisation. gold soil anomalous downhole spectrometer sampling, and sampling IP Ground resistivity zone. radiometrics, Stream, and geological magnetic surveys. ground",1,0.285193264,0.285193264,0.100698084,0.583414018,0.229243249,0,0.528505734,0,65
31356,7,18,0.354166667,resistivity and mise -a la masse survey.,1,0.184859112,0.184859112,0.010691726,0.585411608,0.328516394,0,0.628995098,0,7
31356,7,19,0.375,"3388M 	15819 	1985 	Utah 	Au/Cu 	Geological Mapping. regional and follow up stream sediment",0.558301372,0.423071856,0.757784016,0.012832097,0.110362045,0.341960604,1,0.977582834,0,13
31356,7,20,0.395833333,"1986 	Development Co 	sampling. rock chip sampling. Grid soil sampling, Airborne",0.63841298,0.385303073,0.603532642,0.012596581,0.264813602,0.35064138,1,0.8611041,0,11
31356,7,21,0.416666667,"Lid 	radiometrics /magnetics survey. Selected RC drilling of 	magnetic anomalies",1.190738116,0.392539231,0.329660423,0.012686674,0.347524464,0.362631758,0,0.974226764,0,10
31356,7,22,0.4375,"stream sediment sampling Percussion drill magnetic 	3693M 	4217/ 15358 	1985 1987 	BHP 	Au/Cu 	Detailed acromagnetic / radiometric survey. Rock chip and",1.004573111,0.761562627,0.758095771,0.013031188,0.110853821,0.381943703,0,0.978933943,0,21
31356,7,23,0.458333333,anomalies (1009 m),1,0.092108935,0.092108935,0.009411599,0.586412787,0.398062617,0,0.723652435,0,3
31356,7,24,0.479166667,"4461 M 	17498 	1986 	CRAE 	Au/Cu 	BLEG stream sediment sampling, costeaning. ground",0.57505079,0.436178043,0.758503512,0.013130624,0.110837564,0.410505965,1,0.979325334,0,12
31356,7,25,0.5,"and 9 m ( 0.66 g/t Au, 1.139 % Cu. 	17672 	1987 	magnetic survey. Costean results include 3 m a 0.73 g/t Au",0.707587543,0.495155465,0.699779794,0.012497891,0.169644818,0.421441548,0,0.959248038,0,23
31356,7,26,0.520833333,"7051 	1990 	Nord Resources Pty Ltd. 	Aw/Cu 	Infill stream sediment sampling of known anomalous areas",0.639955813,0.48482549,0.757592134,0.012510694,0.111990966,0.43903268,1,0.980780878,0,15
31356,7,27,0.541666667,"7085 	1992 	and Placer Exploration 	detected by previous companies followed by soil and roch",0.600472312,0.455092503,0.757890902,0.012152738,0.112011112,0.448835142,1,0.981134546,0,14
31356,7,28,0.5625,"Ltd. 	chip sampling Aeromagnetic survey followed by ground 	magnetic surveys over detected anomalies.",1.14671662,0.497485258,0.433834523,0.01276809,0.349108875,0.45976454,0,0.862259389,0,13
31356,7,29,0.583333333,Preliminary geological mapping and sampling of different,1,0.279737294,0.279737294,0.012638298,0.590141654,0.473484397,0,0.520161814,0,7
31356,7,30,0.604166667,"ironstones involved in the PG syncline, aeromagnetic and",1,0.282842994,0.282842994,0.012483601,0.587310791,0.483450562,0,0.522827957,0,8
31356,7,31,0.625,aerial photographic interpretation infill BLEG stream,1,0.283385456,0.283385456,0.012290846,0.587375641,0.493051469,0,0.522126838,0,6
31356,7,32,0.645833333,"1995 	sediment and soils sampling follow up, gridding, additional 	ground magnetic surveys, ground water sampling RC drilling",0.972217641,0.587387856,0.604173213,0.012601503,0.266478658,0.507663945,1,0.856962355,0,17
31356,7,33,0.666666667,of 3 selected magnetic anomalies and L geochemical,1,0.282084733,0.282084733,0.012974538,0.587855339,0.521585286,0,0.522482869,0,8
31356,7,34,0.6875,anomalies totalling 764 metres within the tenement area.,1,0.259327233,0.259327233,0.011321665,0.588237643,0.531926036,0,0.545423239,0,8
31356,7,35,0.708333333,"Despite the considerable amount of previous work, the area was still considered to be highly",1,0.767459095,0.767459095,0.025621889,0.113002755,0.558213532,0,0.993183674,0,15
31356,7,36,0.729166667,"prospective for base and precious metal mineralisation, mainly due to the prospective host",1,0.7671296,0.7671296,0.024795428,0.113085948,0.575349092,0,0.993013539,0,13
31356,7,37,0.75,"rocks and proximity to known deposits (e.g. Cloncurry, Ernest Henry, Monakoff). BHPM saw",1,0.767639816,0.767639816,0.024404878,0.112618446,0.590951502,0,0.992570451,0,13
31356,7,38,0.770833333,the opportunity for applying modern airborne geophysical technology to the area.,1,0.653371394,0.653371394,0.023350319,0.113210104,0.608535767,0,0.874613511,0,11
31356,7,40,0.8125,CR,1,0.056123391,0.056123391,0.039009929,0.659427762,0.639773548,0,0.608867193,0,1
31356,7,41,0.833333333,The following exploration work was conducted by BHPM over the five relinquished sub-,1,0.763214707,0.763214707,0.025493082,0.114138387,0.673247159,0,0.991125547,0,13
31356,7,42,0.854166667,blocks.,1,0.056652874,0.056652874,0.012124909,0.114609241,0.697550416,0,0.255106512,0,1
31356,7,43,0.875,25 Hz GEOTEM/aeromagnetic survey;,1,0.317937583,0.317937583,0.018953832,0.138368383,0.728611112,1,0.577213085,0,4
31356,7,44,0.895833333,processing and interpretation of the above survey.,1,0.401261002,0.401261002,0.019304229,0.139401421,0.745831966,0,0.666281256,0,7
31356,7,46,0.9375,The 25 Hz GEOTEM survey was regarded as the most effective method to explore the area.,1,0.765400887,0.765400887,0.025050998,0.116327941,0.808001339,0,0.997973675,0,16
31356,7,47,0.958333333,The aim of the survey was to locate and drill test conductors which may represent significant,1,0.767005444,0.767005444,0.025021387,0.115831912,0.825337291,0,0.998612559,0,16
31356,7,48,0.979166667,"mineralisation. During 1997, BHPM completed a combined GEOTEM/aeromagnetic survey",1,0.76798147,0.76798147,0.025339812,0.116717137,0.841933548,0,0.998523885,0,9
31356,7,49,1,along an extensive belt of outcrop and subcropping areas of the Proterozoic Eastern,1,0.767220378,0.767220378,0.023276282,0.117046535,0.85843724,0,0.998630589,0,13
31356,8,16,0.9375,"6. 	CONCLUSIONS",0.78055921,0.164137347,0.210281737,0.014100034,0.111314006,0.370714277,1,0.408479485,1,2
31356,8,2,0.0625,Succession. EPM 10732 was included in the survey area. No significant conductors with,1,0.767863452,0.767863452,0.024613677,0.106622659,0.081267998,0,0.980295536,0,13
31356,8,3,0.125,potential for hosting mineralisation were identified within the five relinquished sub-blocks.,1,0.723211408,0.723211408,0.023782773,0.107646935,0.098550737,0,0.935856637,0,11
31356,8,4,0.1875,Technical Specifications of the Survey,1,0.330217719,0.330217719,0.018514277,0.107346147,0.135795221,0,0.525304846,0,5
31356,8,5,0.25,The combined Kuridala and Pumpkin Gully aeromagnetic/GEOTEM survey was flown during,1,0.76736784,0.76736784,0.025272401,0.107592076,0.147770241,0,0.981800934,0,11
31356,8,6,0.3125,winter 1997. Flight lines were oriented in east-west direction at 300 m spacing. The terrain,1,0.766690493,0.766690493,0.024650075,0.109103777,0.164441094,0,0.984248058,0,15
31356,8,7,0.375,clearance of the transmitter was a nominal 105 m and the bird receiver height was 60m. The,1,0.767374992,0.767374992,0.024304669,0.108161576,0.181520507,0,0.982996464,0,17
31356,8,8,0.4375,system used a 25 Hz transmitter and two component electromagnetic receiver (X and Z). GPS,1,0.766669512,0.766669512,0.02357576,0.109213822,0.198692709,0,0.984455745,0,15
31356,8,9,0.5,and Doppler velocity data were used for navigation. The GEOTEM field data was processed,1,0.766698539,0.766698539,0.024144921,0.109371208,0.215399534,0,0.984814356,0,14
31356,8,10,0.5625,to remove atmospheric and system noise. Algorithms were applied to create Amplitude Decay,1,0.768094778,0.768094778,0.023816502,0.109364696,0.232015461,0,0.986257162,0,13
